filename,text,up_votes,down_votes,age,gender,accent,duration
cv-valid-train/sample-182389.mp3,wasting my time listening to this mad hatter,1,0,,,,
cv-valid-train/sample-013614.mp3,it's even higher than this,2,0,twenties,female,us,
cv-valid-train/sample-000129.mp3,but the boy was quiet,5,0,,,,
cv-valid-train/sample-121027.mp3,it was just right,2,0,,,us,
cv-valid-train/sample-031839.mp3,well why don't you go to mecca now asked the boy,2,0,,,,
cv-valid-train/sample-172262.mp3,i'm going to them,3,0,twenties,male,,
cv-valid-train/sample-044846.mp3,upon returning to the wise man he related in detail everything he had seen,1,0,twenties,male,indian,
cv-valid-train/sample-123757.mp3,because life wants you to achieve your destiny,2,1,,,,
cv-valid-train/sample-161823.mp3,the boy knew the desert sensed his fear,2,0,,,,
cv-valid-train/sample-005022.mp3,and you've told me nothing along the way said the boy,1,0,,,,
cv-valid-train/sample-102585.mp3,but the marketplace was empty and he was far from home so he wept,1,0,,,,
cv-valid-train/sample-116349.mp3,well why don't we go there right now the boy asked,2,0,,,,
cv-valid-train/sample-077608.mp3,here's some cheese you like,1,0,,,,
cv-valid-train/sample-174586.mp3,you can't go any farther one of them said,2,0,thirties,male,us,
cv-valid-train/sample-123994.mp3,life is complicated,1,0,,,,
cv-valid-train/sample-023485.mp3,i'm also going back to paris today,2,0,twenties,male,,
cv-valid-train/sample-184029.mp3,chickens lay so many eggs a week it wouldn't be possible to breed them all,3,0,,,,
cv-valid-train/sample-168727.mp3,you can't believe it's not butter,3,0,,,,
cv-valid-train/sample-110546.mp3,so then try he said to the englishman,3,0,,,,
cv-valid-train/sample-117835.mp3,it's a code said the boy a bit disappointed,16,0,,,,
cv-valid-train/sample-006597.mp3,something inside the cylinder was unscrewing the top,9,0,,,,
cv-valid-train/sample-175870.mp3,he listened to the wind and felt the stones beneath his feet,1,0,,,,
cv-valid-train/sample-103644.mp3,i went swimming with dolphins yesterday,1,0,,,,
cv-valid-train/sample-042557.mp3,my father fell in love with him,1,0,sixties,female,us,
cv-valid-train/sample-174650.mp3,it always helps to be learning something new and exciting,2,0,,,,
cv-valid-train/sample-050028.mp3,at most they thought that another meteorite had descended,1,0,,,,
cv-valid-train/sample-040260.mp3,then she filled her vessel with water and left,1,0,,,,
cv-valid-train/sample-133840.mp3,all that time the martians must have been getting ready,4,2,,,,
cv-valid-train/sample-096418.mp3,like eating or sleeping or like seeking love or finding a job,1,0,,,,
cv-valid-train/sample-069171.mp3,that is an antelope my son,1,0,thirties,male,england,
cv-valid-train/sample-109533.mp3,this is the first phase of the job he said,2,0,,,,
cv-valid-train/sample-128776.mp3,that's rather big talk,2,0,twenties,male,us,
cv-valid-train/sample-143167.mp3,his seat was unstable,1,0,teens,male,us,
cv-valid-train/sample-064837.mp3,why do they make things so complicated he asked the englishman one night,3,0,thirties,male,canada,
cv-valid-train/sample-052842.mp3,i heard a faint movement under my feet,5,4,,,,
cv-valid-train/sample-162457.mp3,if you are using firefox try out this sample module,1,0,,,,
cv-valid-train/sample-145015.mp3,the vision vanished immediately but it had shaken him,3,0,fourties,female,us,
cv-valid-train/sample-116900.mp3,the rest of you get in here and riot,3,0,twenties,male,,
cv-valid-train/sample-034925.mp3,i make my living forecasting the future for people he said,3,0,,,,
cv-valid-train/sample-047421.mp3,i'm not going very far the alchemist answered looking straight into the eyes of the horsemen,1,0,fifties,male,england,
cv-valid-train/sample-110900.mp3,so when i look out over your sands i am also looking at her,3,0,,,,
cv-valid-train/sample-024196.mp3,the boy was surprised and then irritated,1,0,fifties,male,australia,
cv-valid-train/sample-141581.mp3,gold would lose its value,2,0,thirties,female,bermuda,
cv-valid-train/sample-053456.mp3,they were looking only for gold his companion answered,3,0,thirties,male,england,
cv-valid-train/sample-075199.mp3,i know why i want to get back to my flock he thought,1,0,,,,
cv-valid-train/sample-128519.mp3,the infidels had an evil look about them,5,0,,,,
cv-valid-train/sample-034277.mp3,too many concessions have been made,2,0,seventies,male,us,
cv-valid-train/sample-106891.mp3,the horizon was tinged with red and suddenly the sun appeared,3,0,,,,
cv-valid-train/sample-052043.mp3,there's the city hall tower i'm supposed to visit,1,0,,,,
cv-valid-train/sample-165537.mp3,all the villagers cheered,1,0,fourties,female,us,
cv-valid-train/sample-067064.mp3,you did a swell job,1,0,,,us,
cv-valid-train/sample-159681.mp3,busonly lanes are debated controversially,1,0,fourties,male,,
cv-valid-train/sample-031170.mp3,the boy was sad as he left her that day,4,0,teens,male,us,
cv-valid-train/sample-169136.mp3,but he knew that salem wasn't in andalusia,8,0,,,,
cv-valid-train/sample-017953.mp3,in any case the desert was impassable,2,0,,,,
cv-valid-train/sample-044872.mp3,i need a break,1,0,sixties,female,us,
cv-valid-train/sample-168094.mp3,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness,6,0,,,,
cv-valid-train/sample-163702.mp3,everyone is just standing by the building waiting to get in,1,0,,,,
cv-valid-train/sample-163025.mp3,we were in the same outfit,1,0,,,,
cv-valid-train/sample-001741.mp3,toward the end of the afternoon they came upon a coptic monastery,3,0,,,,
cv-valid-train/sample-067993.mp3,but the boy knew that he was referring to fatima,2,0,,,,
cv-valid-train/sample-092426.mp3,he's already killed three men,1,0,,,,
cv-valid-train/sample-106020.mp3,i had a dream and i met with a king,2,1,,,,
cv-valid-train/sample-031814.mp3,they went out of business years ago,2,0,,,,
cv-valid-train/sample-131479.mp3,it was a cobra whose venom could kill a person in minutes,2,1,,,,
cv-valid-train/sample-117584.mp3,hundreds of yelling people are swarming into the park like locusts,1,0,,,,
cv-valid-train/sample-063714.mp3,what is love the desert asked,2,0,thirties,female,,
cv-valid-train/sample-166109.mp3,can you imagine bumping into a load of cops,2,0,,,,
cv-valid-train/sample-114111.mp3,will i learn to do that someday the boy asked,1,0,,,,
cv-valid-train/sample-017253.mp3,but i found it difficult to get to work because of the investigations,5,2,,,,
cv-valid-train/sample-064825.mp3,there are rumors of tribal wars he told them,1,0,,,,
cv-valid-train/sample-087711.mp3,it was only words,1,0,fifties,female,england,
cv-valid-train/sample-099103.mp3,and the alchemist understood that the boy's heart had returned to the soul of the world,3,0,,,,
cv-valid-train/sample-192024.mp3,there was a murmur from the crowd,1,0,fifties,male,us,
cv-valid-train/sample-080170.mp3,then leave with the caravan,3,0,,,,
cv-valid-train/sample-019861.mp3,a young arab also loaded down with baggage entered and greeted the englishman,1,0,fifties,male,,
cv-valid-train/sample-173027.mp3,that's the principle that governs all things he said,4,0,thirties,male,us,
cv-valid-train/sample-112307.mp3,now i will drift gently off to dreamland,3,0,,,,
cv-valid-train/sample-172771.mp3,he wanted to tell him about fatima,3,0,teens,male,indian,
cv-valid-train/sample-129320.mp3,i would have won the junior olympics if not for those medaling kids,1,0,twenties,male,england,
cv-valid-train/sample-164448.mp3,the end of the cylinder was still as ogilvy and henderson had left it,3,1,,,,
cv-valid-train/sample-106651.mp3,the time must have been somewhere around six o'clock,4,0,,,,
cv-valid-train/sample-085459.mp3,what are you looking for,1,0,thirties,male,indian,
cv-valid-train/sample-102236.mp3,the thought was so dreadful to him that he forgot about the heat and went forward,6,1,teens,male,us,
cv-valid-train/sample-042433.mp3,it was no more exciting than an overturned carriage or a tree blown across the road,1,0,,,,
cv-valid-train/sample-191950.mp3,the wind began to pick up,3,0,,,,
cv-valid-train/sample-181165.mp3,you can't believe it's not butter,82,14,,,,
cv-valid-train/sample-105460.mp3,coming home a party of tourists passed us singing and playing music,4,0,,,,
cv-valid-train/sample-133508.mp3,from that day on the oasis would be an empty place for her,2,0,,,,
cv-valid-train/sample-022498.mp3,the lens was heavy but it had an amazing zoom,1,0,,,,
cv-valid-train/sample-122123.mp3,he did find it soon after dawn and not far from the sand pits,3,0,teens,male,us,
cv-valid-train/sample-037359.mp3,one afternoon one of his servants fell ill and it appeared that he would die,4,0,,,,
cv-valid-train/sample-028246.mp3,i didn't frisk him,1,0,,,,
cv-valid-train/sample-047483.mp3,are you trying to make me out a liar,1,0,,,,
cv-valid-train/sample-001417.mp3,let me tell you what will happen,2,0,,,,
cv-valid-train/sample-178214.mp3,what is it you're looking for asked the old merchant,2,0,,,,
cv-valid-train/sample-000394.mp3,the accommodation was affordable and cosy,2,0,fourties,male,,
cv-valid-train/sample-189453.mp3,you old sorcerer the boy shouted up to the sky,3,1,,,,
cv-valid-train/sample-174142.mp3,i got it all ready,1,0,,,,
cv-valid-train/sample-131836.mp3,if bill had died in bed we wouldn't even have him,1,0,fifties,male,,
cv-valid-train/sample-141582.mp3,i thought about whether we should find coins and models in it and so on,3,0,,,,
cv-valid-train/sample-020381.mp3,he didn't know the man yet but his practiced eye would recognize him when he appeared,3,0,sixties,male,us,
cv-valid-train/sample-056253.mp3,it could be computed in many ways which would give more or less equivalent results,2,0,fourties,male,us,
cv-valid-train/sample-150450.mp3,i can't imagine who did it,2,0,,,,
cv-valid-train/sample-007143.mp3,licorice is a black chewy food,1,0,,,england,
cv-valid-train/sample-097398.mp3,and the murmur lasted longer than a simple vow would have,2,1,,,,
cv-valid-train/sample-106980.mp3,shall we tell her what she looks like,2,0,twenties,male,,
cv-valid-train/sample-165433.mp3,you're the hope of the world,1,0,,,,
cv-valid-train/sample-094996.mp3,except for my ulcers,1,0,,,,
cv-valid-train/sample-120256.mp3,strange images passed through my mind,4,1,,,,
cv-valid-train/sample-187955.mp3,until my wing went bad,1,0,thirties,male,australia,
cv-valid-train/sample-015059.mp3,he knew he was stronger than his friend,1,0,,,,
cv-valid-train/sample-064732.mp3,he was planning as he left the bar,3,0,teens,male,us,
cv-valid-train/sample-036082.mp3,without the dataset the article would be meaningless,2,0,fourties,male,us,
cv-valid-train/sample-158265.mp3,the boy was suddenly happy to be there at the warehouse,1,0,thirties,male,australia,
cv-valid-train/sample-107161.mp3,the steel of its blade glittered in the light of the moon,1,0,fourties,male,us,
cv-valid-train/sample-177200.mp3,now i too will be one of the women who wait,1,0,twenties,male,us,
cv-valid-train/sample-145855.mp3,they're always after me for interviews,1,0,teens,male,us,
cv-valid-train/sample-108220.mp3,he had always believed that the sheep were able to understand what he said,1,0,,,,
cv-valid-train/sample-150284.mp3,people from all over the world have passed through this village son said his father,3,0,,,,
cv-valid-train/sample-191916.mp3,let's see the money,1,0,fifties,female,indian,
cv-valid-train/sample-020824.mp3,there were lights in the upper windows of the houses when the people went to bed,3,0,,,,
cv-valid-train/sample-170645.mp3,he had always believed that the sheep were able to understand what he said,1,0,twenties,male,england,
cv-valid-train/sample-085083.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind,3,0,twenties,male,us,
cv-valid-train/sample-002627.mp3,a steel framed table separated one half of the room from the other,1,0,,,,
cv-valid-train/sample-074270.mp3,after lurking for a minute the crocodile quickly sprang toward the young hippopotamus and ate it,1,0,,,,
cv-valid-train/sample-165911.mp3,i am following my destiny,3,0,,,,
cv-valid-train/sample-138191.mp3,the boy was becoming nervous,1,0,fourties,male,,
cv-valid-train/sample-194728.mp3,i'm not taking any more chances,1,0,,,,
cv-valid-train/sample-112809.mp3,the space quickly filled with people,1,0,,,,
cv-valid-train/sample-103622.mp3,the top of the cylinder was rotating on its body,4,1,,,,
cv-valid-train/sample-161273.mp3,can i help you asked the man behind the window,3,0,,,,
cv-valid-train/sample-052188.mp3,but don't worry the alchemist continued,4,0,,male,us,
cv-valid-train/sample-101148.mp3,they formed heaps that are visible a mile and a half away,3,1,,,,
cv-valid-train/sample-125469.mp3,the old man was probably a gypsy too,3,0,twenties,male,us,
cv-valid-train/sample-158737.mp3,and now an amanda derek convention,1,0,twenties,male,,
cv-valid-train/sample-047199.mp3,it reminded him of the wool from his sheep,2,0,twenties,male,england,
cv-valid-train/sample-045211.mp3,i shall make us some ice cubes,5,0,,,,
cv-valid-train/sample-118953.mp3,you will never be able to escape from your heart,1,0,,,,
cv-valid-train/sample-095646.mp3,the martinis cross themselves,1,0,fourties,male,,
cv-valid-train/sample-083755.mp3,then she again took his hands and studied them carefully,4,0,,,,
cv-valid-train/sample-080574.mp3,how much money do you get,3,0,twenties,female,us,
cv-valid-train/sample-046463.mp3,he needs three days answered the alchemist,2,1,twenties,male,indian,
cv-valid-train/sample-139002.mp3,never mind the european war,3,0,thirties,male,newzealand,
cv-valid-train/sample-141678.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,3,0,,,,
