,filename,text,pred_str
1195,cv-valid-dev/sample-001195.mp3,WE CAN'T LET THE CHRONICLE GET THE LAUGH ON US,YOU CAN'T LET THE CHRONICLE GET THE LAUGHON US
1196,cv-valid-dev/sample-001196.mp3,IT LOOKED LIKE A RUSTY GAS FLOAT,IT LOOKED LIKE A RUSTY GASHFLOAT
1197,cv-valid-dev/sample-001197.mp3,WHEN HE REACHED THE TOP OF THE DUNE HIS HEART LEAPT,WHEN HE REACHED THE TOP OF THE DUNE HIS HEART LEAPT
1198,cv-valid-dev/sample-001198.mp3,HIS WAY ISN'T THE SAME AS MINE NOR MINE AS HIS,HIS WAY ISN'T THE SAME AS MINE NOR MINE AS HIS
1199,cv-valid-dev/sample-001199.mp3,SO HOW WILL WE NAME ALL THESE HURRICANES,SO HOW WILL WE NAMEALL THESE HURRICANES
1200,cv-valid-dev/sample-001200.mp3,THE LITTLE GIRL WANTED TO HAVE A BALLOON BUT WAS TOO SHY TO ASK,A LITTLE GIRL WANTED TO HAVE A BALLOON BUT WAS TOO SHY TO ASK
1201,cv-valid-dev/sample-001201.mp3,ARE YOU ALL RIGHT,ARE YOU ALL RIGHT
1202,cv-valid-dev/sample-001202.mp3,HE SHOULD HAVE DECIDED TO BECOME A SHEPHERD THE BOY SAID,HE SHOULD HAVE DECIDED TO BECOME A SHEPHERD THE BOY SAID
1203,cv-valid-dev/sample-001203.mp3,YOU'RE HERE RATHER EARLY,YOURE HAIR RATHER EARLY
1204,cv-valid-dev/sample-001204.mp3,THE STREAMER OF GAS CAME OUT TOWARDS US,THE STREAMER OF GAS CAME OUT TOWARDS US
1205,cv-valid-dev/sample-001205.mp3,MY WIFE POINTED OUT TO ME THE BRIGHTNESS OF THE RED GREEN AND YELLOW SIGNAL LIGHTS,MY WIFE POINTED OUT TO ME THE BRIGHTNESS OF THE RED GREEN AND YELLOW SIGNAL LIGHTS
1206,cv-valid-dev/sample-001206.mp3,OXYGEN IS IMPORTANT FOR US BUT SOME BACTERIA DON'T NEED IT AT ALL,OXYRGEN IS IMPORTANT FOR US BUT SOMBACTERIA DON'T NEED IT AT ALL
1207,cv-valid-dev/sample-001207.mp3,BEING MURDERED IN COLD BLOOD ISN'T NONSENSE,BEING MURDERED IN COLD BLOOD IS NONSENSE
1208,cv-valid-dev/sample-001208.mp3,I'M JUST YOUR LITTLE RENT COLLECTOR,I'M JUST YOUR LITTLE WRED COLLECTOR
1209,cv-valid-dev/sample-001209.mp3,HE QUICKLY PULLED HIS HANDS AWAY,HE QUICKLY PULLED HIS HANDS AWAY
1210,cv-valid-dev/sample-001210.mp3,WE COULD GET TO THE PYRAMIDS BY TOMORROW SAID THE OTHER TAKING THE MONEY,WE COULD GET TO THE PYRAMIDS BY TO MORROW SAID THE OTHER TAKING THE MONEY
1211,cv-valid-dev/sample-001211.mp3,THE NEXT DAY THE BOY RETURNED TO THE WELL HOPING TO SEE THE GIRL,THE NEXT DAY THE BOY RETURNED TO THE WILL HOPING TO SEE THE GILL
1212,cv-valid-dev/sample-001212.mp3,THE BOY APPROACHED HER TO ASK ABOUT THE ALCHEMIST,THE BOY APPROACHED HER TO ASK ABOUT THE ALCHEMIST
1213,cv-valid-dev/sample-001213.mp3,SO USUALLY A KEYPRESS INSTEAD OF A CLICK IS USED,SO USUALLY A KEY PRESS INSTEAD OF A CLICK IS USED
1214,cv-valid-dev/sample-001214.mp3,IT'S IN ALL THE AFTERNOON PAPERS,IT'S IN ALL THE AFTERNOON PAPERS
1215,cv-valid-dev/sample-001215.mp3,IF YOU CAN CONCENTRATE ALWAYS ON THE PRESENT YOU'LL BE A HAPPY MAN,IF YOU CAN CONCENTRATE ALWAYS ON THE PRESENT WE'LL BE A HAPPY MAN
1216,cv-valid-dev/sample-001216.mp3,IT'S CALLED THE PRINCIPLE OF FAVORABILITY,IT IS CALLED A PRINCIPAL FAVORABILITY
1217,cv-valid-dev/sample-001217.mp3,YOU'VE GOT THE MAYOR AND PULLMAN BACKED AGAINST A WALL,YOU GOT THE MAYOR AND PULLMAN BACKED AGAINST A WALL
1218,cv-valid-dev/sample-001218.mp3,BUT AS HE SAW THEM LYING THERE ON THE GROUND ANOTHER PHRASE CAME TO HIS MIND,BUT AS HE SAW THEM LYING THERE ON THE GROUND ANOTHER PHRASE CAME TO HIS MIND
1219,cv-valid-dev/sample-001219.mp3,WHAT A TERRIBLE THING TO SAY,WHAT A TERRIBLE THING TO SAY
1220,cv-valid-dev/sample-001220.mp3,AND WHAT DO YOU DO IN SALEM HE INSISTED,AND WHAT DID YOU ANSALE EM HE INSISTED
1221,cv-valid-dev/sample-001221.mp3,BUT NOW THE SOUNDS INSIDE HAD STOPPED,BUT NOW THE SOUNDS IN SIDE HAD SLAPPED
1222,cv-valid-dev/sample-001222.mp3,HE MOVED ABOUT INVISIBLE BUT EVERYONE COULD HEAR HIM,SHE MOVED ABOUT INVISIBLE BUT EVERYONE COULD HEAR HIM
1223,cv-valid-dev/sample-001223.mp3,I'M SENDING IT OVER WITH BETH,I'M SENDING IT OVER WITH BETH
1224,cv-valid-dev/sample-001224.mp3,YET IT WAS A LITTLE TOO LARGE FOR ASSURANCE,YET IT WAS A LITTLE TOO LARGE FOR ASSURANCE
1225,cv-valid-dev/sample-001225.mp3,THAT'S THE WAY IT ALWAYS IS SAID THE OLD MAN,THAT'S THE WAY IT ALWAYS IS SAID THE OLD MAN
1226,cv-valid-dev/sample-001226.mp3,THERE'S THE PROFESSOR NOW,THERE'S THE PROFESSOR NOW
1227,cv-valid-dev/sample-001227.mp3,I THINK IT'S ABOUT BIRD HUNTING BUT NOW I CAN SEE HOW THAT MIGHT BE MISINTERPRETED,I THINK IT'S ALL BAD BID HUNTING BUT NOW I SEE HOW THAT MIGHT BE MISINTERPRETED EH
1228,cv-valid-dev/sample-001228.mp3,HAVE YOU SEEN HIM,HAVE YOU SEEN HIM
1229,cv-valid-dev/sample-001229.mp3,IT WAS THE FIRST TIME SHE HAD DONE THAT,IT WAS THE FIRST TIME SHE HAD DONE THAT
1230,cv-valid-dev/sample-001230.mp3,IT WAS MY FEAR OF FAILURE THAT FIRST KEPT ME FROM ATTEMPTING THE MASTER WORK,IT WAS MY FEAR OF FAILURE THAT FIRST KEPT ME FROM ATTEMPTING THE MASTER WORK
1231,cv-valid-dev/sample-001231.mp3,WE'RE REFUGEES FROM THE TRIBAL WARS AND WE NEED MONEY THE OTHER FIGURE SAID,WE'RE REFAGEES FROM THE TRIBAL WARTERS AND WE NEED MONEY THE OTHER FIGURE SAID
1232,cv-valid-dev/sample-001232.mp3,A LINE OF FLAME HIGH CAN BE SEEN IN THE ATMOSPHERE,A LINE OF FLAME HIGH CAN BE SEEN IN THE ATMOSPHERE
1233,cv-valid-dev/sample-001233.mp3,THE LOAFERS AND GOLF CADDIES WERE USED TO HANGING OUT NEAR THE RAILWAY STATION,THE LOFERS AND GOLF GERRIES WERE USED TO HANGING OUT NEAR THE RAILWAY STITION
1234,cv-valid-dev/sample-001234.mp3,I WISH I COULD REMEMBER THE NAME OF THE COLD MILKY SAK SERVED IN A BOX,I WISH I COULD REMEMBER THE NAME OF THE COLD MILKY SAKI SERVED IN A BOX
1235,cv-valid-dev/sample-001235.mp3,I'VE BEEN LOOKING FOR YOU ALL MORNING HE SAID AS HE LED THE BOY OUTSIDE,I'VE BEEN LOOKING FOR YOU ALL MORNING SAID AS HE LET THE BOY OUTSIDE
1236,cv-valid-dev/sample-001236.mp3,WHY ARE YOU CARRYING MONEY ASKED THE TRIBESMAN WHEN HE HAD SEARCHED THE BOY'S BAG,WHY ARE YOU CARRYING MONEY ASKED ITS TRIBESMAN WHEN HE HAD SEARCHED A BOYSBE
1237,cv-valid-dev/sample-001237.mp3,YOU ALL KNOW ME,YOU ALL KNOW ME
1238,cv-valid-dev/sample-001238.mp3,USING SCRIPT BLOCKERS IS GENERALLY A GOOD IDEA BUT IT REQUIRES THE USER TO LEARN A BIT,USING SCRIP KLOCKERS IS GENERALLY A GOOD IDEA BUT IT TRIES THE USER TO LEARN OF IT
1239,cv-valid-dev/sample-001239.mp3,IT IS THE MOST VALUABLE STAMP IN THE WORLD,IT IS THE MOST VALUABLE STAMP IN THE WORLD
1240,cv-valid-dev/sample-001240.mp3,ALWAYS HEED THE OMENS THE OLD KING HAD SAID,ALWAYS HEED THE OMENS THE OLD KING HAD SAID
1241,cv-valid-dev/sample-001241.mp3,I HAD SEEN ALL THAT IT WOULD PRESENTLY BRING ME,I HAD SEEN ALL THAT IT WOULD PRESENTLY BRING ME
1242,cv-valid-dev/sample-001242.mp3,AND FOR WISE MEN GOLD IS THE METAL THAT EVOLVED THE FURTHEST,AND FOR WISE MEN GOLD IS THE METAL THAT EVOLVE THE FURTHEST
1243,cv-valid-dev/sample-001243.mp3,THE STRANGER WAS SPEAKING OF THINGS THAT VERY FEW PEOPLE KNEW ABOUT,THE STRANGER WAS SPEAKING OF THINGS THAT VERY FEW PEOPLE KNEW ABOUT
1244,cv-valid-dev/sample-001244.mp3,FROM THE RAILWAY STATION IN THE DISTANCE CAME THE SOUND OF TRAINS RINGING AND RUMBLING,FROM THE RAILWAY STATION IN THE DISTANCE CAME THE SOUND OF TRAINS RINGING AND RUMBLING
1245,cv-valid-dev/sample-001245.mp3,THE WOMAN SAID SHE HAD NEVER HEARD OF SUCH A PERSON AND HURRIED AWAY,THE WOMAN SAID SHE HAD NEVER HEARD OF SUCH A PERSON AND HURRIED AWAY
1246,cv-valid-dev/sample-001246.mp3,AFTER ALL WHO DOESNT WANT TO OVERCOME NEW CHALLENGES AND ACHIEVE GREAT HEIGHTS,AFTER ALL WHO DOESN'T WANT TO OVERCOMB NEW CHALLENGES AND A CHIEF GREAT HEIGHTS
1247,cv-valid-dev/sample-001247.mp3,GIVEN ONLY THE PUBLIC KEY IT IS VERY HARD TO COMPUTE THE PRIVATE ONE,GIVE MY ONLY E PUBLIC KEY IT IS VERY HARD TO COMPUTE A PRIVATE ONE
1248,cv-valid-dev/sample-001248.mp3,THE SHOP FOLKS WERE TAKING DOWN THEIR SHUTTERS AND PEOPLE WERE OPENING THEIR BEDROOM WINDOWS,THE SHOP FOLK WAS STUCKING DOWN THE SHUTTERS AND PEOPLE WERE OPENING THE BALDROOM WINDOW
1249,cv-valid-dev/sample-001249.mp3,THEY LOOKED FOR THE FALLEN MASS BUT FOUND NOTHING,THEY LOOKED FOR THE FALLEN MASS BUT FOUND NOTHING
1250,cv-valid-dev/sample-001250.mp3,THE TROUBLE WITH USING THIS FOR ALL ONSCREEN MOVEMENT IS THAT RECOGNITION ACCURACY ISN'T ALWAYS PERFECT,THE TROUBLE WITH USING THIS FOR ALL ONSTEREING MOMENT IS THAT RECOGNITION ACCURACY ISN'T ALWAYS PERFECT
1251,cv-valid-dev/sample-001251.mp3,POTATOES ARE LESS SPACESAVING DURABLE AND CHEAP THAN PASTA,PODATOS ARE LESS SPACE SAVING DUORABLE ANCHIP THAN PASTA
1252,cv-valid-dev/sample-001252.mp3,SOMETIMES THEIR CARAVAN MET WITH ANOTHER,SOMETIMES THEIR PCARABAN MET WITH ANOTHER
1253,cv-valid-dev/sample-001253.mp3,I HAD THE EVERYONE HAS GARY BUSEY'S TEETH DREAM AGAIN,I HAD THE EVERYONE HAS GARIBOOZIE'S TEETH DREAM AGAIN
1254,cv-valid-dev/sample-001254.mp3,MOST METEORITES ARE MORE OR LESS ROUNDED,MOST MEDIRIATS ARE MORE OR LESS O
1255,cv-valid-dev/sample-001255.mp3,YOU GOT YOUR WATERMELON,YOU GOT YOUR WATER MELON
1256,cv-valid-dev/sample-001256.mp3,THE BOY SMILED TO HIMSELF,THE BOY SMILED TO HIMSELF
1257,cv-valid-dev/sample-001257.mp3,AND THE FALCON THEN NOURISHES MAN,AND THE FALKIN THAND NOURTIOUS MAN
1258,cv-valid-dev/sample-001258.mp3,THE APPLES ARE IN THE BASKET NEAR THE DOOR ON YOUR WAY OUT,THE APPLES ARE IN THE BASKET NEAR THE DOOR ON YOU WOUT
1259,cv-valid-dev/sample-001259.mp3,SHE'S KIND AND SWEET AND CONSIDERATE,SHE'S KIND AND SWEET AND CONSIDERATE
1260,cv-valid-dev/sample-001260.mp3,YOU WANT THE MOON,YOU WANT THE MAN
1261,cv-valid-dev/sample-001261.mp3,HE WAS JUST AND GOOD,HE WAS JUST AND GOOD
1262,cv-valid-dev/sample-001262.mp3,YOU HAVE A MANIA FOR SIMPLIFYING EVERYTHING ANSWERED THE ENGLISHMAN IRRITATED,YOU HAVE A MANIA FOR SIMPLIFYING EVERYTHING ANSWERED THE ENGLISHMAN IRRITATED
1263,cv-valid-dev/sample-001263.mp3,THE BOY'S NAME WAS SANTIAGO,THE BOY'S NAME WAS SANTIARCO
1264,cv-valid-dev/sample-001264.mp3,THE MONK LAUGHED WHEN HE SAW ME COME BACK IN TATTERS,THE MONK LAUGHED WHEN HE SAW ME COME BACK AND TATTERS
1265,cv-valid-dev/sample-001265.mp3,PALM TREES GROWS TWICE AS BIG THERE,PAULM TREES GROWS TWICE AS BIG THARE
1266,cv-valid-dev/sample-001266.mp3,YOU'LL TAKE FIFTY AND LIKE IT,YOU WILL TAKE FIFTY IN LIKER
1267,cv-valid-dev/sample-001267.mp3,SO WE THEIR HEARTS SPEAK MORE AND MORE SOFTLY,SO WE THEIR HEARTS SPEAK MORE AND MORE SOFTLY
1268,cv-valid-dev/sample-001268.mp3,THE ATMOSPHERE WAS SUFFUSED WITH THE SWEET SCENT OF SMOKE,THE ATMOSPHERE WAS SUFPHOED WITH THE SWEET SCENT OF SMOKE
1269,cv-valid-dev/sample-001269.mp3,HE MADE US STAND AND WATCH HIM PAINT FOR LIKE AN HOUR,HE MADE US STAND AND WATCHAM PAIGNED FOR LIKE AN HOUR
1270,cv-valid-dev/sample-001270.mp3,NOW I'M BEGINNING WHAT I COULD HAVE STARTED TEN YEARS AGO,NOW ON BEGINNING WHAT I COULD HAVE STARTED TEN YEARS AGO
1271,cv-valid-dev/sample-001271.mp3,AND THEN HE PERCEIVED IT VERY SLOWLY,AND THEN HE PERCEIVED IT VERY SLOWLY
1272,cv-valid-dev/sample-001272.mp3,EVERY SEARCH BEGINS WITH BEGINNER'S LUCK,EVERY SEARCH BEGINS WITH BEGINNER'S LUCK
1273,cv-valid-dev/sample-001273.mp3,HOW ABOUT THAT ONE THERE,HOW ABOUT THAT ONE THERE
1274,cv-valid-dev/sample-001274.mp3,THE HAND WITH THE WHIP POINTED TO THE SOUTH,THE HAND WITH THE WEAP POINTED TO THE SOUTH
1275,cv-valid-dev/sample-001275.mp3,DID YOU EVER WALK INTO THIS OFFICE,ID YOU EVER WALK INTO THIS OFFICE
1276,cv-valid-dev/sample-001276.mp3,I REMEMBER HOW I SAT ON THE TABLE THERE IN THE BLACKNESS WITH PATCHES OF GREEN AND CRIMSON SWIMMING BEFORE MY EYES,I REMEMBER HAW I SAT ON THE TABLE THEREING THE BLACKNESS WITH PATCHES OF GREEN AND CRIMSON SWIMMING BEFORE MY EYES
1277,cv-valid-dev/sample-001277.mp3,HE BELIEVED IN OMENS,HE BELIEVED IN OMENS
1278,cv-valid-dev/sample-001278.mp3,THE CAMEL DRIVER UNDERSTOOD WHAT THE BOY WAS SAYING,THE CHEMEL DRIVER UNDERSTOOD WHAT THE WORD WAS SAYING
1279,cv-valid-dev/sample-001279.mp3,MY FRIEND BOUGHT ALL THE OTHER SHEEP IMMEDIATELY,MY FRIEND BOUGHT ALL THE OTHER SHEEP IMMEDIATELY
1280,cv-valid-dev/sample-001280.mp3,THE BOY WAS SUDDENLY HAPPY TO BE THERE AT THE WAREHOUSE,THE BOY WAS SUDDENLY HAPPY TO BE THERE AT THE WAREHOUSE
1281,cv-valid-dev/sample-001281.mp3,LUCY'S A NEWSPAPER WOMAN,EHEADUSIT AND HIS EVEVOMAN
1282,cv-valid-dev/sample-001282.mp3,YOU KNOW I'D TELL YOU IF I HAD IT,YOU KNOW I'D TELL YOU IF I HAD IT
1283,cv-valid-dev/sample-001283.mp3,ANOTHER DREAMER SAID THE TICKET SELLER TO HIS ASSISTANT WATCHING THE BOY WALK AWAY,ANOTHER DREAMER SAID THE TICKET SALATO HIS ASSISTANT WATCHING THE BOY WALK AWAY
1284,cv-valid-dev/sample-001284.mp3,THEY REACHED THE CENTER OF A LARGE PLAZA WHERE THE MARKET WAS HELD,THEY REACHED THE CENTRE OF THE LARGE PLAZA WHERE THE MARKET WAS HOWLED
1285,cv-valid-dev/sample-001285.mp3,AND BECAUSE THE TRIBES DECLARED WAR I WENT TO THE WELL SEEKING THE ALCHEMIST,AND BECAUSE THE SHARBS FIGURED WOR I WAVED TO THEWAY SEEKING DARKENST
1286,cv-valid-dev/sample-001286.mp3,I DON'T CARE WHAT HAPPENS TO ME,I DON'T CARE WHAT HAPPENS TO MAK
1287,cv-valid-dev/sample-001287.mp3,EVERY SEARCH BEGINS WITH BEGINNER'S LUCK,EVERY SEARCH BEGINS WITH BEGINNISLUCK
1288,cv-valid-dev/sample-001288.mp3,WE RETURNED TO THE CEMETERY,WE RETURNED TO THE CEMETERY
1289,cv-valid-dev/sample-001289.mp3,THE DESERT WITH ITS ENDLESS MONOTONY PUT HIM TO DREAMING,THE DESERT WITH ITS ENDLESS MONOTONY PUT HIM TO DREAMING
1290,cv-valid-dev/sample-001290.mp3,LEMONS AND THYME SHOULD GO WELL,LEMENTON THIM SHOULD GO WELL
1291,cv-valid-dev/sample-001291.mp3,THEY CAN'T HELP THEMSELVES,THEY CAN'T HELP THEMSELVES
1292,cv-valid-dev/sample-001292.mp3,I HAD THE EVERYONE HAS GARY BUSEY'S TEETH DREAM AGAIN,I HAD THE EVERYONE HAS GUERYBEUSY'S TEETH DREAM AGAIN
1293,cv-valid-dev/sample-001293.mp3,EVERYONE IS JUST STANDING BY THE BUILDING WAITING TO GET IN,EVERYONE IS JUST STANDING BY THE BUILDING WAITING TO GET IN
1294,cv-valid-dev/sample-001294.mp3,THE OMENS HAD BEEN TRUE AFTER ALL,THE OMENS ARE BEEN TRUE AFTER ALL
1295,cv-valid-dev/sample-001295.mp3,BUT INSTEAD OF BEING SADDENED HE WAS HAPPY,BUT INSTEAD OF BEING SADDENED HE WAS HAPPY
1296,cv-valid-dev/sample-001296.mp3,STRANGE IMAGES PASSED THROUGH MY MIND,STRANGE IMAGES PASS THROUGH MY MIND
1297,cv-valid-dev/sample-001297.mp3,IT MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE,IT MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE
1298,cv-valid-dev/sample-001298.mp3,YOU'RE GOING TO RUN INTO THE GOVERNOR,YOU ARE GOING TO RUN INTO THE GOVERNOR
1299,cv-valid-dev/sample-001299.mp3,I HOLD THE POWER OF LIFE AND DEATH FOR EVERY PERSON I TAKE WITH ME,I HOLD THE POWER OF LIFE AND DEATH FOR EVERY PERSON I TAKE WITH ME
1300,cv-valid-dev/sample-001300.mp3,MY FATHER OFFERED HER A JOB,MY FATHER OFFERED HER A JOB
1301,cv-valid-dev/sample-001301.mp3,HE'S TRYING TO TRICK YOU AGAIN,HE'S TRYING TO TRICK YOU AGAIN
1302,cv-valid-dev/sample-001302.mp3,IT'S A CODE SAID THE BOY A BIT DISAPPOINTED,IT'S A COLD SAID THE BOY A BIT DISPPOINTED
1303,cv-valid-dev/sample-001303.mp3,TELL YOUR HEART THAT THE FEAR OF SUFFERING IS WORSE THAN THE SUFFERING ITSELF,TELL YOUR HEART THAT THE FEAR OF SUFFERING IS WORSE THAN THE SUFFERING ITSELF
1304,cv-valid-dev/sample-001304.mp3,I HAVE NEVER SEEN A ROTHSCHILD BEFORE,I HAVE NEVER SEEN A RUPH'S CHILD BEFORE
1305,cv-valid-dev/sample-001305.mp3,WATCH OVER HER TONIGHT,WATCH OVER HELD TO NIGHT
1306,cv-valid-dev/sample-001306.mp3,THEY WERE MEN OF THE DESERT AND THEY WERE FEARFUL OF SORCERERS,THEY WERE MEN OF THE DESERT AND THEY WERE FEARFUL OF SORCERERS
1307,cv-valid-dev/sample-001307.mp3,I'D BETTER SEE WHAT HE'S UP TO,I'D BETTER SEE WHAT HE'S UP TO
1308,cv-valid-dev/sample-001308.mp3,YOUR DENTIST CALLED YESTERDAY,YOUR DENIS CALLED YESTERDAY
1309,cv-valid-dev/sample-001309.mp3,THAT WAS HIS WORK,THAK WAS HIS VOD
1310,cv-valid-dev/sample-001310.mp3,THE CONVERSATION WAS INTERRUPTED BY THE WAREHOUSE BOSS,THE CONVERSATION WAS INTERRUPTED BY THE WAREHOUSE BOSS
1311,cv-valid-dev/sample-001311.mp3,SANDRA READ ALOUD THE STRANGE EXCERPT,MENTER REALLOWED THIS STRANGE EXCERT
1312,cv-valid-dev/sample-001312.mp3,STANLEY FELT EXHILARATED,STENLEY FELT ACCELERATED
1313,cv-valid-dev/sample-001313.mp3,I JUST DON'T TRUST ANYONE WHO SAYS THEY'VE NEVER HAD HAMBURGER HELPER,I JUST DON'T TRUST ANY ONE WHO SAYS THEY'VE NEVER HAD HAMBURG OR HELPER
1314,cv-valid-dev/sample-001314.mp3,I WON'T EVER TELL A SOUL,I WON'T EVER TELL A SOUL
1315,cv-valid-dev/sample-001315.mp3,TELL THEM IT'S A CASE OF SERIOUS DELIRIUM,TELL THIM IT'S A SERIOUS CASE OF DELIRIUM
1316,cv-valid-dev/sample-001316.mp3,IT WAS STARLIGHT AND I EXPLAINED THE SIGNS OF THE ZODIAC TO HER,IT WAS STARLIGHT AND I EXPLAINED THE SIGNS OF THE ZODIAK TO HER
1317,cv-valid-dev/sample-001317.mp3,I DON'T WANT ANYTHING FOR MYSELF,I DON'T WANT ANYTHING FOR MYSELF
1318,cv-valid-dev/sample-001318.mp3,I JUST WANT TO DREAM ABOUT MECCA,I JUST WANT TO DREAM ABOUT MECCA
1319,cv-valid-dev/sample-001319.mp3,NEVER GIVE UP,NEVER GIVE UP
1320,cv-valid-dev/sample-001320.mp3,A PRACTICE OF INFIDELS HE SAID TO HIMSELF,A PRACTICE OF INFIDELS HE SAID TO HIMSELF
1321,cv-valid-dev/sample-001321.mp3,YET EACH FELT HIS HEART BEAT A BIT FASTER,YET EACH FELL TO HIS A HEART BIT A BIT FASTER
1322,cv-valid-dev/sample-001322.mp3,THE TWO MEN EXCHANGED SOME WORDS IN ARABIC AND THE BAR OWNER SEEMED IRRITATED,THE TWO MEN EXCHANGED SOME WORDS IN ARABIC AND THE BARRONA SEEMED IRRITATED
1323,cv-valid-dev/sample-001323.mp3,HEY WHAT DO YOU SAY,HE WUDN'D YOUSY
1324,cv-valid-dev/sample-001324.mp3,STOP TREATING ME LIKE A CHILD,STOP TREATING ME LIKE A CHILD
1325,cv-valid-dev/sample-001325.mp3,BUT I FOUND IT DIFFICULT TO GET TO WORK BECAUSE OF THE INVESTIGATIONS,BUT I FOUND IT DIFFICULT TO GET TO WORK BECAUSE OF THE INVESTIGATIONS
1326,cv-valid-dev/sample-001326.mp3,THEY DON'T SEE THAT THE FIELDS ARE NEW AND THE SEASONS CHANGE,THEY DON'T SEE THE FIELDS ARE NEW AND THE SEASONS CHANGE
1327,cv-valid-dev/sample-001327.mp3,DESPAIR IS SOMETHING THAT HAUNTS US AT NIGHT,DESPAIR IS SOMETHING THAT HAUNTS US ATNASH
1328,cv-valid-dev/sample-001328.mp3,BUT THAT'S WHAT YOU'RE DOING,BUT THAT'S WHAT YOU'RE DOING
1329,cv-valid-dev/sample-001329.mp3,THE THOUGHT WAS SO DREADFUL TO HIM THAT HE FORGOT ABOUT THE HEAT AND WENT FORWARD,THE THOUGHT WAS SO DREADFUL TO HIM THAT HE FORGOT A BRITDAATE AND WENT FORWARD
1330,cv-valid-dev/sample-001330.mp3,TEAM  WILL MEET UP AT POINT B WITH TEAM,TEAM FLOR WILL MET UP THE APPOINT AND B WITH TEAM FID
1331,cv-valid-dev/sample-001331.mp3,YOU'LL BE THE COUNSELOR OF THE OASIS,YOU'LL BE THE COUNSELLOR OF THE OASIS
1332,cv-valid-dev/sample-001332.mp3,TURN UP THE VOLUME,TURN ROUT THE VIALONE
1333,cv-valid-dev/sample-001333.mp3,HITTING THE DELETE AND ESCAPE KEYS DID NOTHING,HE TAMED THE DIRIT AND ESCAPEGESE THE ATHINC
1334,cv-valid-dev/sample-001334.mp3,SHE COMES BY IT NATURALLY,SHE COMES BY IT NATURALLY
1335,cv-valid-dev/sample-001335.mp3,DIDN'T I TELL YOU NEVER TO COME PANHANDLING AROUND HERE,DIDN'T I TELL YOU NEVER TO COME PANHANDLING AROUND HERE
1336,cv-valid-dev/sample-001336.mp3,HOW IS MOZILLA GOING TO HANDLE AMBIGUITIES LIKE QUEUE AND CUE,HOW IS BAZILA AND A HANDLE AMBIGUITIES LIKE CUE AND CUE
1337,cv-valid-dev/sample-001337.mp3,THE CLOSER HE GOT TO THE REALIZATION OF HIS DREAM THE MORE DIFFICULT THINGS BECAME,THE CLOSER HE GOT TO THE REALIZATION OF HIS DREAM THE MORE DIFFICULT THINGS BECAME
1338,cv-valid-dev/sample-001338.mp3,I'LL RETURN JUST AS YOUR FATHER CAME BACK TO YOUR MOTHER HE SAID,I'LL RETURN JUST AS YOUR FATHER CAME BACK TO YOUR MOTHER HE SAID
1339,cv-valid-dev/sample-001339.mp3,THEY FORMED HEAPS THAT ARE VISIBLE A MILE AND A HALF AWAY,THEY FORMED HEAT THAT AR VISIBLE A MILE AND A HALF AWAY
1340,cv-valid-dev/sample-001340.mp3,WHO IS IT FROM,WHO IS IT FROM
1341,cv-valid-dev/sample-001341.mp3,LIKE EATING OR SLEEPING OR LIKE SEEKING LOVE OR FINDING A JOB,LIKE EATING OR SLEEPING OR LIKE SEEKING LAW REFINING A DRAW
1342,cv-valid-dev/sample-001342.mp3,MUCH BETTER SAID THE OLD MAN,MUCH BETTER SAID THE OLD MAN
1343,cv-valid-dev/sample-001343.mp3,NOW I WILL DRIFT GENTLY OFF TO DREAMLAND,NOW I WILL DRIFT GENTLY OFF TO DREAM LAND
1344,cv-valid-dev/sample-001344.mp3,NO ONE SEEMED TO HAVE THOUGHT ABOUT IT THAT NIGHT,NO ONE SEEMS TO HAVE THOUGHT ABOUT IT THAT NIGHT
1345,cv-valid-dev/sample-001345.mp3,I AIN'T GONNA SQUEAL,AINK ON A SQUEAL
1346,cv-valid-dev/sample-001346.mp3,AMEN,A MAN
1347,cv-valid-dev/sample-001347.mp3,WHAT WAS WRITTEN ON THE EMERALD TABLET THE BOY WANTED TO KNOW,WHAT WAS WRITTEN ON THE EMERALD TABLET THE BOY WANTED TO KNOW
1348,cv-valid-dev/sample-001348.mp3,SEEMS LIKE IT OUGHT TO BE FIXABLE IN SOFTWARE,SEEMS LIKE AT HOT BE FIXIBLE AND SOFT WARE
1349,cv-valid-dev/sample-001349.mp3,MOSTLY JUST THE HEARTS OF THOSE WHO ARE TRYING TO REALIZE THEIR DESTINIES,MOSTLY JUST THE HEARTS OF THOSE WHO ARE TRYING TO REALIZE THEIR DESTINIES
1350,cv-valid-dev/sample-001350.mp3,I'LL JUST WATCH HIM HE SAID TO HIMSELF,ILER JUST WATCH HIM HE SENT TO HIMSELF
1351,cv-valid-dev/sample-001351.mp3,THE EXECUTION WAS CANCELLED,THE EXECUTION WAS CANCELLED
1352,cv-valid-dev/sample-001352.mp3,CERTAINLY I'M SURE I'M COMFORTABLE,CERTAINLY I'M SURE I'M COMFORTABLE
1353,cv-valid-dev/sample-001353.mp3,THIS IS WHAT I WISHED FOR,THIS IS WHAT I WISHED FOR
1354,cv-valid-dev/sample-001354.mp3,THE NIGHT WAS WARM AND I WAS THIRSTY,THE NIGHT WAS WARM AND I WAS THIRSTY
